Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:02:21, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 4378ms, CPU Load: 5.00%, Memory Load: 3.506859GB
2024-09-06 20:02:16, 3f813717-2c6c-4868-9c0d-43c2f0ad8651, /api/v1/clinics, GET, null, 560ms, CPU Load: 80.00%, Memory Load: 3.483788GB
2024-09-06 20:02:21, c460793d-661a-4577-a17c-5a008e66897d, /api/v1/auth/signup, POST, null, 4371ms, CPU Load: 5.00%, Memory Load: 3.506859GB
2024-09-06 20:02:31, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 14350ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:21, e63fbc3f-54ff-454e-8444-b557041d3f61, /api/v1/auth/signup, POST, null, 4357ms, CPU Load: 5.00%, Memory Load: 3.506859GB
2024-09-06 20:02:26, f702c68f-b35f-46a6-b9ff-24d71731fdf2, /api/v1/auth/signup, POST, null, 9354ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:31, c460793d-661a-4577-a17c-5a008e66897d, /api/v1/auth/signup, POST, null, 14347ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:21, a4705935-d83a-4391-8408-23e1dc8cbed5, /api/v1/auth/signup, POST, null, 4371ms, CPU Load: 5.00%, Memory Load: 3.506859GB
2024-09-06 20:02:26, a4705935-d83a-4391-8408-23e1dc8cbed5, /api/v1/auth/signup, POST, null, 9346ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:16, e307b77a-f552-4db7-9420-c2f23e9f9443, /api/v1/clinics, GET, null, 558ms, CPU Load: 80.00%, Memory Load: 3.483788GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-09-06 20:02:41, 01a685fa-e391-4f4a-bf1c-987491855d6c, /api/v1/auth/signup, POST, null, 24262ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:46, 01a685fa-e391-4f4a-bf1c-987491855d6c, /api/v1/auth/signup, POST, null, 29263ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:36, 01a685fa-e391-4f4a-bf1c-987491855d6c, /api/v1/auth/signup, POST, null, 19258ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:36, b8fa4eb6-3a14-4fb4-80c7-5b4575bc5415, /api/v1/auth/signup, POST, null, 19253ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:36, 3331d79a-b321-4acf-a279-5d5e284d9498, /api/v1/auth/signup, POST, null, 19325ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:51, ed2e56ec-36b7-4723-b32e-bcf69a825144, /api/v1/pets, GET, BASIC, 131ms, CPU Load: 96.30%, Memory Load: 3.515915GB
2024-09-06 20:02:56, 7dbd7170-19e6-4d2b-92e2-0d4ddd801d05, /api/v1/visits, GET, BASIC, 565ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:41, b8fa4eb6-3a14-4fb4-80c7-5b4575bc5415, /api/v1/auth/signup, POST, null, 24257ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:46, 3331d79a-b321-4acf-a279-5d5e284d9498, /api/v1/auth/signup, POST, null, 29330ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:51, 91963544-04a3-4e17-8a6c-92a4c5952047, /api/v1/pets, GET, BASIC, 129ms, CPU Load: 96.30%, Memory Load: 3.515915GB
2024-09-06 20:02:41, 3331d79a-b321-4acf-a279-5d5e284d9498, /api/v1/auth/signup, POST, null, 24329ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:41, a4705935-d83a-4391-8408-23e1dc8cbed5, /api/v1/auth/signup, POST, null, 24346ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:46, c460793d-661a-4577-a17c-5a008e66897d, /api/v1/auth/signup, POST, null, 29353ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:56, 0dcbdd74-a53e-4e0a-bda6-47a0dcfd02f2, /api/v1/visits, GET, BASIC, 601ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:36, c460793d-661a-4577-a17c-5a008e66897d, /api/v1/auth/signup, POST, null, 19348ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:36, 683595ee-d3f4-4a80-b4f8-51db9728bf26, /api/v1/auth/signup, POST, null, 19324ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:56, bdacebd5-1332-4a29-bbbe-2d9b738a2a88, /api/v1/visits, GET, BASIC, 395ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:36, 326a3323-16c0-4c0f-b692-d8199bee041d, /api/v1/auth/signup, POST, null, 19254ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:56, 723d211e-10e6-4a5c-bf20-0ff9cfecee3a, /api/v1/visits, GET, BASIC, 267ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:41, b28087d0-f973-4d8c-b21d-c29ab485a2c6, /api/v1/auth/signup, POST, null, 24361ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:46, b28087d0-f973-4d8c-b21d-c29ab485a2c6, /api/v1/auth/signup, POST, null, 29362ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:46, 326a3323-16c0-4c0f-b692-d8199bee041d, /api/v1/auth/signup, POST, null, 29259ms, CPU Load: 0.00%, Memory Load: 3.506302GB
2024-09-06 20:02:41, 326a3323-16c0-4c0f-b692-d8199bee041d, /api/v1/auth/signup, POST, null, 24258ms, CPU Load: 2.50%, Memory Load: 3.506302GB
2024-09-06 20:02:56, dbc56f95-0a50-49b9-8f08-c7534521beee, /api/v1/pets/202, DELETE, BASIC, 86ms, CPU Load: 69.23%, Memory Load: 3.520721GB
2024-09-06 20:02:36, b28087d0-f973-4d8c-b21d-c29ab485a2c6, /api/v1/auth/signup, POST, null, 19357ms, CPU Load: 0.00%, Memory Load: 3.506302GB
